time,category,count
2022-02-04 12:00:00,COUNT=17,2279
2022-02-04 15:00:00,COUNT=626,95
2022-02-01 21:00:00,COUNT=56,101
2022-02-04 05:00:00,COUNT=298,30
2022-02-04 16:00:00,COUNT=15,2372
2022-02-04 12:00:00,COUNT=47,1016
2022-02-04 07:00:00,COUNT=270,265
2022-02-04 15:00:00,COUNT=55,688
2022-02-04 14:00:00,COUNT=106,472
2022-02-04 18:00:00,COUNT=57,382
2022-02-04 08:00:00,COUNT=564,152
2022-02-04 17:00:00,COUNT=89,652
2022-02-04 07:00:00,COUNT=187,257
2022-02-04 09:00:00,COUNT=123,499
2022-02-04 11:00:00,COUNT=123,476
2022-02-01 20:00:00,COUNT=184,267
2022-02-04 14:00:00,COUNT=151,283
2022-02-04 14:00:00,COUNT=663,53
2022-02-04 06:00:00,It’s,381
2022-02-01 20:00:00,COUNT=476,116
2022-02-04 11:00:00,COUNT=480,128
2022-02-04 15:00:00,COUNT=480,96
2022-02-04 16:00:00,COUNT=247,227
2022-02-04 09:00:00,COUNT=593,99
2022-02-04 05:00:00,COUNT=302,12
2022-02-04 12:00:00,COUNT=518,125
2022-02-04 11:00:00,COUNT=517,186
2022-02-04 05:00:00,COUNT=372,13
2022-02-04 13:00:00,COUNT=693,187
2022-02-04 05:00:00,COUNT=495,12
2022-02-04 18:00:00,COUNT=574,30
2022-02-04 17:00:00,COUNT=730,55
2022-02-04 16:00:00,account,90
2022-02-04 12:00:00,COUNT=443,61
2022-02-04 06:00:00,COUNT=324,259
2022-02-04 15:00:00,COUNT=158,360
2022-02-04 18:00:00,COUNT=580,49
2022-02-04 15:00:00,guys,156
2022-02-04 07:00:00,COUNT=375,133
2022-02-04 15:00:00,COUNT=240,136
2022-02-04 15:00:00,COUNT=426,136
2022-02-04 09:00:00,COUNT=315,175
2022-02-04 11:00:00,COUNT=862,98
2022-02-04 10:00:00,February,146
2022-02-04 14:00:00,COUNT=539,157
2022-02-04 15:00:00,COUNT=731,31
2022-02-04 17:00:00,COUNT=421,123
2022-02-04 15:00:00,COUNT=452,148
2022-02-04 08:00:00,COUNT=322,83
2022-02-04 05:00:00,COUNT=507,13
2022-02-04 14:00:00,doesn't,109
2022-02-04 08:00:00,COUNT=851,181
2022-02-04 13:00:00,news,69
2022-02-04 05:00:00,COUNT=505,5
2022-02-04 13:00:00,COUNT=355,133
2022-02-04 14:00:00,LIKE,125
2022-02-01 20:00:00,COUNT=692,90
2022-02-04 08:00:00,COUNT=498,253
2022-02-04 12:00:00,COUNT=360,108
2022-02-04 13:00:00,in,6969
2022-02-04 07:00:00,COUNT=261,188
2022-02-04 10:00:00,She,179
2022-02-04 08:00:00,She,183
2022-02-04 15:00:00,COUNT=959,227
2022-02-04 12:00:00,person,361
2022-02-04 14:00:00,COUNT=637,71
2022-02-04 12:00:00,the…,204
2022-02-04 08:00:00,COUNT=990,149
2022-02-01 20:00:00,story,57
2022-02-04 16:00:00,shit,194
2022-02-04 09:00:00,shit,327
2022-02-04 12:00:00,WL,352
2022-02-04 10:00:00,than,467
2022-02-04 05:00:00,your,201
2022-02-04 18:00:00,COUNT=875,49
2022-02-04 16:00:00,COUNT=276,228
2022-02-04 14:00:00,fun,133
2022-02-04 10:00:00,Good,396
2022-02-04 10:00:00,#엔하이픈_정원,3
2022-02-04 17:00:00,free,176
2022-02-04 18:00:00,COUNT=483,45
2022-02-01 20:00:00,having,144
2022-02-04 14:00:00,go,503
2022-02-04 08:00:00,FREE,78
2022-02-04 16:00:00,COUNT=679,82
2022-02-04 18:00:00,COUNT=543,31
2022-02-04 10:00:00,between,122
2022-02-04 14:00:00,each,163
2022-02-04 16:00:00,COUNT=774,53
2022-02-04 05:00:00,eyes,5
2022-02-04 07:00:00,That,286
2022-02-04 07:00:00,COUNT=503,142
2022-02-04 09:00:00,MY,139
2022-02-04 12:00:00,able,85
2022-02-04 15:00:00,IN,304
2022-02-04 14:00:00,full,170
2022-02-04 11:00:00,COUNT=754,113
2022-02-04 08:00:00,COUNT=754,130
2022-02-04 06:00:00,media,123
2022-02-04 14:00:00,You,736
2022-02-04 05:00:00,COUNT=857,4
2022-02-04 16:00:00,took,98
2022-02-01 21:00:00,#BestMusicVideo,29
2022-02-04 17:00:00,#BestMusicVideo,348
2022-02-04 16:00:00,long,205
2022-02-04 13:00:00,Hello,82
2022-02-04 11:00:00,Some,116
2022-02-04 07:00:00,thought,217
2022-02-04 07:00:00,COUNT=325,95
2022-02-04 06:00:00,done,265
2022-02-04 10:00:00,NFT,232
2022-02-01 20:00:00,COUNT=554,62
2022-02-01 21:00:00,million,8
2022-02-04 17:00:00,COUNT=535,63
2022-02-01 21:00:00,COUNT=488,9
2022-02-04 10:00:00,COUNT=406,155
2022-02-04 14:00:00,send,117
2022-02-04 06:00:00,tag,53
2022-02-04 18:00:00,No,152
2022-02-04 17:00:00,COUNT=682,77
2022-02-04 05:00:00,lot,23
2022-02-04 12:00:00,COUNT=972,190
2022-02-04 18:00:00,COUNT=972,54
2022-02-04 17:00:00,goes,79
2022-02-04 08:00:00,COUNT=905,188
2022-02-04 18:00:00,very,202
2022-02-01 21:00:00,once,10
2022-02-04 05:00:00,song,9
2022-02-04 14:00:00,song,346
2022-02-04 18:00:00,join,167
2022-02-04 16:00:00,COUNT=997,53
2022-02-04 08:00:00,This,1178
2022-02-04 06:00:00,✨,139
2022-02-04 16:00:00,Day,111
2022-02-04 09:00:00,nice,199
2022-02-01 21:00:00,COUNT=722,21
2022-02-04 05:00:00,this,354
2022-02-04 12:00:00,right,444
2022-02-04 12:00:00,COUNT=918,105
2022-02-04 07:00:00,COUNT=918,88
2022-02-04 13:00:00,funny,88
2022-02-01 20:00:00,pretty,91
2022-02-04 05:00:00,COUNT=899,5
2022-02-04 05:00:00,50,2
2022-02-04 06:00:00,via,225
2022-02-04 11:00:00,beautiful,148
2022-02-04 13:00:00,...,76
2022-02-04 09:00:00,COUNT=83,521
2022-02-04 05:00:00,COUNT=14,269
2022-02-04 05:00:00,COUNT=732,36
2022-02-04 17:00:00,COUNT=14,2629
2022-02-04 10:00:00,COUNT=59,769
2022-02-04 08:00:00,COUNT=109,406
2022-02-04 08:00:00,COUNT=102,609
2022-02-04 09:00:00,COUNT=466,137
2022-02-04 18:00:00,COUNT=77,297
2022-02-04 11:00:00,COUNT=77,632
2022-02-04 13:00:00,COUNT=86,593
2022-02-04 05:00:00,COUNT=446,20
2022-02-04 14:00:00,watch,181
2022-02-04 08:00:00,COUNT=447,117
2022-02-04 13:00:00,COUNT=149,272
2022-02-04 18:00:00,COUNT=130,176
2022-02-04 14:00:00,COUNT=367,144
2022-02-04 16:00:00,—,383
2022-02-04 15:00:00,COUNT=115,352
2022-02-04 17:00:00,COUNT=110,522
2022-02-04 08:00:00,COUNT=416,210
2022-02-04 08:00:00,Nicki,33
2022-02-04 11:00:00,COUNT=303,260
2022-02-04 16:00:00,thread,83
2022-02-04 14:00:00,thread,82
2022-02-01 20:00:00,COUNT=323,178
2022-02-04 13:00:00,COUNT=292,352
2022-02-04 15:00:00,COUNT=625,112
2022-02-04 12:00:00,COUNT=174,349
2022-02-04 12:00:00,COUNT=312,168
2022-02-04 10:00:00,COUNT=730,110
2022-02-04 18:00:00,yourself,67
2022-02-04 12:00:00,COUNT=514,341
2022-02-04 07:00:00,COUNT=947,113
2022-02-04 17:00:00,COUNT=221,163
2022-02-04 15:00:00,COUNT=344,311
2022-02-01 20:00:00,ur,76
2022-02-04 15:00:00,COUNT=363,121
2022-02-01 21:00:00,today.,34
2022-02-01 21:00:00,COUNT=225,24
2022-02-04 16:00:00,COUNT=472,105
2022-02-04 16:00:00,COUNT=315,160
2022-02-04 18:00:00,COUNT=715,12
2022-02-04 06:00:00,COUNT=232,146
2022-02-01 21:00:00,COUNT=463,17
2022-02-01 21:00:00,8,20
2022-02-04 08:00:00,COUNT=731,56
2022-02-04 17:00:00,COUNT=671,163
2022-02-01 21:00:00,COUNT=322,8
2022-02-04 10:00:00,back,538
2022-02-04 11:00:00,COUNT=716,44
2022-02-04 15:00:00,COUNT=716,50
2022-02-04 14:00:00,COUNT=384,84
2022-02-04 06:00:00,lol,209
2022-02-04 08:00:00,COUNT=946,62
2022-02-04 07:00:00,COUNT=851,182
2022-02-04 13:00:00,COUNT=311,236
2022-02-04 18:00:00,lost,47
2022-02-01 21:00:00,COUNT=364,16
2022-02-04 07:00:00,COUNT=379,134
2022-02-04 14:00:00,COUNT=330,159
2022-02-04 18:00:00,COUNT=581,86
2022-02-04 07:00:00,COUNT=603,261
2022-02-01 20:00:00,WE,68
2022-02-04 15:00:00,COUNT=422,50
2022-02-04 09:00:00,Thanks,141
2022-02-04 14:00:00,had,452
2022-02-01 20:00:00,COUNT=903,35
2022-02-04 11:00:00,be,3171
2022-02-04 15:00:00,COUNT=787,143
2022-02-04 18:00:00,COUNT=861,26
2022-02-01 21:00:00,"me,",11
2022-02-04 12:00:00,COUNT=417,78
2022-02-04 06:00:00,COUNT=417,72
2022-02-04 12:00:00,Good,435
2022-02-04 16:00:00,COUNT=759,90
2022-02-04 16:00:00,COUNT=600,55
2022-02-04 18:00:00,when,436
2022-02-04 16:00:00,FREE,74
2022-02-04 11:00:00,FREE,82
2022-02-04 16:00:00,forever,45
2022-02-04 16:00:00,Join,367
2022-02-04 08:00:00,Join,262
2022-02-04 14:00:00,We're,94
2022-02-04 11:00:00,people,1018
2022-02-04 09:00:00,COUNT=612,74
2022-02-04 12:00:00,real,285
2022-02-04 06:00:00,everyone,297
2022-02-04 05:00:00,COUNT=925,9
2022-02-04 11:00:00,$50,190
2022-02-04 13:00:00,COUNT=729,43
2022-02-01 21:00:00,COUNT=782,7
2022-02-04 16:00:00,IN,298
2022-02-04 17:00:00,full,144
2022-02-01 21:00:00,I'll,9
2022-02-04 06:00:00,You,980
2022-02-04 16:00:00,COUNT=929,116
2022-02-04 08:00:00,Now,166
2022-02-04 10:00:00,Some,98
2022-02-04 07:00:00,t…,290
2022-02-04 05:00:00,COUNT=554,5
2022-02-04 10:00:00,X,57
2022-02-01 21:00:00,COUNT=613,11
2022-02-04 11:00:00,see,677
2022-02-04 07:00:00,COUNT=840,56
2022-02-04 08:00:00,#NFT,146
2022-02-04 14:00:00,COUNT=686,92
2022-02-04 06:00:00,Hey,124
2022-02-04 09:00:00,COUNT=515,229
2022-02-04 05:00:00,48,3
2022-02-04 15:00:00,COUNT=727,102
2022-02-04 09:00:00,COUNT=630,147
2022-02-04 07:00:00,Is,244
2022-02-04 11:00:00,need,676
2022-02-04 11:00:00,COUNT=560,240
2022-02-04 07:00:00,COUNT=932,255
2022-02-04 11:00:00,baby,122
2022-02-04 15:00:00,(🔔),79
2022-02-04 09:00:00,Just,430
2022-02-01 21:00:00,found,21
2022-02-01 20:00:00,COUNT=997,40
2022-02-04 18:00:00,heard,32
2022-02-04 11:00:00,get,1253
2022-02-04 06:00:00,feeling,86
2022-02-04 10:00:00,COUNT=435,37
2022-02-04 09:00:00,most,374
2022-02-04 16:00:00,nice,118
2022-02-04 10:00:00,this,4011
2022-02-04 09:00:00,COUNT=807,51
2022-02-04 16:00:00,COUNT=579,63
2022-02-04 16:00:00,@NICKIMINAJ,147
2022-02-04 18:00:00,@NICKIMINAJ,22
2022-02-04 07:00:00,enter:,102
2022-02-04 05:00:00,COUNT=586,3
2022-02-04 15:00:00,has,1109
2022-02-04 05:00:00,COUNT=998,7
2022-02-04 06:00:00,little,297
2022-02-04 11:00:00,started,108
2022-02-04 06:00:00,We,917
2022-02-04 07:00:00,start,192
2022-02-04 06:00:00,living,98
2022-02-04 08:00:00,COUNT=395,134
2022-02-04 12:00:00,COUNT=289,384
2022-02-04 15:00:00,COUNT=194,221
2022-02-04 06:00:00,COUNT=104,547
2022-02-04 16:00:00,COUNT=30,1180
2022-02-04 06:00:00,Did,119
2022-02-04 17:00:00,COUNT=256,224
2022-02-04 12:00:00,COUNT=124,541
2022-02-04 18:00:00,COUNT=101,352
2022-02-01 21:00:00,COUNT=460,8
2022-02-04 13:00:00,COUNT=262,264
2022-02-04 05:00:00,COUNT=102,32
2022-02-01 20:00:00,COUNT=92,320
2022-02-01 20:00:00,COUNT=564,105
2022-02-04 11:00:00,COUNT=69,691
2022-02-04 14:00:00,leave,73
2022-02-04 05:00:00,COUNT=180,25
2022-02-04 11:00:00,COUNT=95,599
2022-02-04 07:00:00,~,262
2022-02-04 05:00:00,Nicki,2
2022-02-04 15:00:00,used,142
2022-02-04 09:00:00,COUNT=235,312
2022-02-04 12:00:00,COUNT=235,348
2022-02-04 17:00:00,COUNT=281,186
2022-02-04 05:00:00,COUNT=121,20
2022-02-04 07:00:00,COUNT=728,141
2022-02-04 10:00:00,COUNT=291,285
2022-02-04 17:00:00,COUNT=166,294
2022-02-04 12:00:00,COUNT=719,134
2022-02-04 13:00:00,COUNT=193,271
2022-02-04 14:00:00,COUNT=203,252
2022-02-04 07:00:00,i…,129
2022-02-01 21:00:00,COUNT=143,54
2022-02-04 13:00:00,COUNT=881,187
2022-02-04 12:00:00,COUNT=147,482
2022-02-01 21:00:00,COUNT=183,23
2022-02-04 12:00:00,ALL,103
2022-02-01 20:00:00,COUNT=469,50
2022-02-04 14:00:00,COUNT=497,109
2022-02-04 08:00:00,COUNT=173,368
2022-02-04 18:00:00,COUNT=928,20
2022-02-04 13:00:00,must,156
2022-02-01 21:00:00,COUNT=638,13
2022-02-04 14:00:00,own,160
2022-02-04 08:00:00,COUNT=368,265
2022-02-04 09:00:00,there,455
2022-02-04 06:00:00,COUNT=267,220
2022-02-04 09:00:00,COUNT=308,93
2022-02-04 12:00:00,COUNT=385,114
2022-02-04 09:00:00,COUNT=228,246
2022-02-04 09:00:00,COUNT=694,107
2022-02-04 08:00:00,COUNT=697,99
2022-02-04 13:00:00,bring,80
2022-02-04 11:00:00,!,372
2022-02-04 14:00:00,he's,92
2022-02-04 09:00:00,ARE,68
2022-02-04 15:00:00,COUNT=229,207
2022-02-04 11:00:00,become,89
2022-02-04 06:00:00,tell,236
2022-02-04 18:00:00,👉,24
2022-02-04 05:00:00,given,5
2022-02-04 11:00:00,COUNT=805,51
2022-02-04 09:00:00,had,639
2022-02-04 10:00:00,had,566
2022-02-04 17:00:00,shit,153
2022-02-04 13:00:00,COUNT=389,74
2022-02-04 13:00:00,both,197
2022-02-04 06:00:00,–,83
2022-02-01 21:00:00,COUNT=773,8
2022-02-04 10:00:00,COUNT=465,185
2022-02-04 13:00:00,6,357
2022-02-04 10:00:00,watching,143
2022-02-04 16:00:00,when,916
2022-02-04 13:00:00,COUNT=516,78
2022-02-04 16:00:00,but,1308
2022-02-04 09:00:00,remember,167
2022-02-04 05:00:00,COUNT=774,6
2022-02-01 21:00:00,different,7
2022-02-04 12:00:00,eyes,69
2022-02-04 08:00:00,far,93
2022-02-01 21:00:00,real,23
2022-02-04 16:00:00,it,2277
2022-02-01 20:00:00,"you,",109
2022-02-04 10:00:00,COUNT=529,135
2022-02-04 17:00:00,COUNT=884,65
2022-02-04 18:00:00,COUNT=857,25
2022-02-04 09:00:00,whole,153
2022-02-04 15:00:00,A,796
2022-02-04 15:00:00,COUNT=924,150
2022-02-04 08:00:00,COUNT=742,89
2022-02-04 11:00:00,t…,256
2022-02-04 14:00:00,really,609
2022-02-04 15:00:00,together,82
2022-02-04 12:00:00,country,86
2022-02-04 10:00:00,$100,341
2022-02-04 12:00:00,COUNT=488,133
2022-02-04 17:00:00,thank,174
2022-02-04 16:00:00,Please,212
2022-02-04 11:00:00,he’s,132
2022-02-04 15:00:00,lmao,49
2022-02-04 18:00:00,tag,47
2022-02-01 21:00:00,COUNT=822,12
2022-02-04 14:00:00,COUNT=893,60
2022-02-04 11:00:00,COUNT=506,30
2022-02-01 20:00:00,here,224
2022-02-04 15:00:00,every,345
2022-02-04 15:00:00,guy,93
2022-02-04 14:00:00,Louis,217
2022-02-04 11:00:00,part,194
2022-02-01 20:00:00,COUNT=897,48
2022-02-01 20:00:00,very,291
2022-02-04 07:00:00,no,1000
2022-02-04 10:00:00,ain’t,70
2022-02-04 13:00:00,state,94
2022-02-01 20:00:00,COUNT=561,53
2022-02-04 16:00:00,song,264
2022-02-04 17:00:00,world,213
2022-02-04 14:00:00,world,182
2022-02-04 18:00:00,someone,162
2022-02-04 12:00:00,literally,184
2022-02-04 14:00:00,an,988
2022-02-04 05:00:00,Just,45
2022-02-04 12:00:00,found,109
2022-02-04 10:00:00,Every,71
2022-02-04 16:00:00,way,317
2022-02-04 09:00:00,COUNT=849,57
2022-02-04 07:00:00,NOW!,23
2022-02-04 16:00:00,COUNT=791,95
2022-02-04 15:00:00,",",296
2022-02-01 21:00:00,Come,13
2022-02-04 07:00:00,COUNT=804,133
2022-02-04 09:00:00,if,1307
2022-02-04 18:00:00,thinking,48
2022-02-04 08:00:00,says,196
2022-02-04 18:00:00,give,221
2022-02-04 08:00:00,i'm,85
2022-02-01 21:00:00,place,15
2022-02-04 13:00:00,share,89
2022-02-01 21:00:00,cool,8
2022-02-04 13:00:00,cool,104
2022-02-04 09:00:00,And,458
2022-02-04 06:00:00,🥰,79
2022-02-04 14:00:00,COUNT=5,6218
2022-02-04 16:00:00,still,396
2022-02-04 14:00:00,still,455
2022-02-04 07:00:00,COUNT=30,1327
2022-02-04 08:00:00,COUNT=533,188
2022-02-04 12:00:00,taking,170
2022-02-04 05:00:00,COUNT=369,16
2022-02-04 16:00:00,COUNT=71,587
2022-02-04 14:00:00,COUNT=156,380
2022-02-04 11:00:00,COUNT=156,274
2022-02-04 18:00:00,COUNT=138,144
2022-02-04 12:00:00,COUNT=259,277
2022-02-04 15:00:00,COUNT=564,112
2022-02-04 15:00:00,COUNT=155,316
2022-02-04 06:00:00,COUNT=493,277
2022-02-04 16:00:00,day,470
2022-02-04 15:00:00,thread,85
2022-02-01 20:00:00,COUNT=769,112
2022-02-04 16:00:00,even,356
2022-02-04 14:00:00,COUNT=119,364
2022-02-04 15:00:00,COUNT=831,93
2022-02-04 15:00:00,COUNT=202,337
2022-02-04 15:00:00,COUNT=250,178
2022-02-01 21:00:00,COUNT=128,30
2022-02-01 20:00:00,COUNT=201,224
2022-02-04 14:00:00,COUNT=491,221
2022-02-04 14:00:00,COUNT=431,234
2022-02-04 06:00:00,COUNT=443,158
2022-02-04 17:00:00,COUNT=324,247
2022-02-04 07:00:00,COUNT=158,373
2022-02-01 21:00:00,COUNT=212,23
2022-02-04 10:00:00,COUNT=747,183
2022-02-04 08:00:00,Great,103
2022-02-04 12:00:00,COUNT=375,155
2022-02-04 17:00:00,1️⃣,104
2022-02-01 21:00:00,COUNT=133,43
2022-02-04 07:00:00,COUNT=400,191
2022-02-04 16:00:00,COUNT=363,161
2022-02-04 06:00:00,COUNT=275,126
2022-02-04 15:00:00,COUNT=448,145
2022-02-04 07:00:00,✅,200
2022-02-04 13:00:00,COUNT=824,75
2022-02-04 17:00:00,by,1614
2022-02-04 10:00:00,using,167
2022-02-04 12:00:00,everything,176
2022-02-04 07:00:00,COUNT=596,109
2022-02-04 13:00:00,COUNT=606,82
2022-02-04 07:00:00,COUNT=648,93
2022-02-04 18:00:00,eat,19
2022-02-04 05:00:00,COUNT=423,20
2022-02-01 21:00:00,please,41
2022-02-04 06:00:00,hear,159
2022-02-04 11:00:00,She,205
2022-02-04 08:00:00,COUNT=229,208
2022-02-04 11:00:00,COUNT=573,122
2022-02-01 20:00:00,COUNT=394,116
2022-02-04 13:00:00,COUNT=829,130
2022-02-04 17:00:00,amazing,101
2022-02-01 20:00:00,COUNT=575,191
2022-02-01 20:00:00,great,167
2022-02-04 15:00:00,shit,219
2022-02-01 20:00:00,COUNT=351,140
2022-02-04 11:00:00,COUNT=828,53
2022-02-04 15:00:00,today,317
2022-02-04 11:00:00,COUNT=557,233
2022-02-04 15:00:00,Friday,115
2022-02-04 09:00:00,COUNT=935,76
2022-02-04 05:00:00,COUNT=766,18
2022-02-04 08:00:00,don’t,690
2022-02-04 09:00:00,COUNT=520,146
2022-02-04 18:00:00,COUNT=380,139
2022-02-04 10:00:00,COUNT=566,148
2022-02-04 09:00:00,COUNT=773,49
2022-02-04 08:00:00,COUNT=724,165
2022-02-04 06:00:00,😂,304
2022-02-01 20:00:00,job,64
2022-02-04 09:00:00,school,132
2022-02-01 20:00:00,#엔하이픈_정원,3
2022-02-04 13:00:00,free,214
2022-02-04 14:00:00,COUNT=483,112
2022-02-04 14:00:00,230,183
2022-02-04 15:00:00,After,94
2022-02-04 12:00:00,excited,89
2022-02-04 11:00:00,but,1673
2022-02-04 17:00:00,COUNT=984,123
2022-02-04 16:00:00,COUNT=765,227
2022-02-04 16:00:00,bad,163
2022-02-04 18:00:00,Follow,700
2022-02-01 21:00:00,makes,27
2022-02-04 09:00:00,probably,113
2022-02-04 10:00:00,COUNT=763,50
2022-02-04 18:00:00,have,958
2022-02-04 07:00:00,COUNT=929,132
2022-02-04 09:00:00,movie,64
2022-02-01 20:00:00,COUNT=924,102
2022-02-04 17:00:00,COUNT=973,62
2022-02-04 05:00:00,see,99
2022-02-04 06:00:00,Feb,85
2022-02-04 16:00:00,week,102
2022-02-04 13:00:00,send,120
2022-02-01 21:00:00,48,8
2022-02-04 13:00:00,With,162
2022-02-04 08:00:00,Is,211
2022-02-04 10:00:00,away,343
2022-02-04 10:00:00,COUNT=972,153
2022-02-04 18:00:00,didn't,61
2022-02-04 17:00:00,COUNT=561,85
2022-02-04 05:00:00,COUNT=571,2
2022-02-04 09:00:00,try,144
2022-02-04 12:00:00,I’ve,197
2022-02-04 13:00:00,let,231
2022-02-04 06:00:00,think,761
2022-02-04 07:00:00,COUNT=597,112
2022-02-04 09:00:00,drop,108
2022-02-04 16:00:00,COUNT=918,40
2022-02-04 16:00:00,FOR,195
2022-02-04 16:00:00,COUNT=714,45
2022-02-01 20:00:00,pls,86
2022-02-04 12:00:00,then,386
2022-02-04 18:00:00,COUNT=890,74
2022-02-01 21:00:00,American,5
2022-02-04 15:00:00,Watch,84
2022-02-04 16:00:00,me.,94
2022-02-04 17:00:00,BRAZIL,2
2022-02-01 21:00:00,bitch,4
2022-02-04 11:00:00,COUNT=541,36
2022-02-04 06:00:00,COUNT=53,905
2022-02-04 11:00:00,COUNT=614,34
2022-02-04 14:00:00,COUNT=270,249
2022-02-04 17:00:00,COUNT=165,431
2022-02-01 21:00:00,COUNT=243,22
2022-02-04 05:00:00,taking,5
2022-02-04 16:00:00,COUNT=44,910
2022-02-04 18:00:00,COUNT=262,104
2022-02-04 11:00:00,COUNT=57,857
2022-02-04 13:00:00,COUNT=69,644
2022-02-04 11:00:00,COUNT=493,157
2022-02-04 13:00:00,COUNT=396,139
2022-02-04 07:00:00,COUNT=416,192
2022-02-04 05:00:00,COUNT=124,40
2022-02-01 21:00:00,COUNT=202,28
2022-02-04 06:00:00,COUNT=302,95
2022-02-04 13:00:00,set,128
2022-02-04 11:00:00,COUNT=778,116
2022-02-04 14:00:00,COUNT=582,122
2022-02-01 21:00:00,time.,10
2022-02-04 10:00:00,COUNT=538,138
2022-02-04 05:00:00,1️⃣,5
2022-02-04 08:00:00,COUNT=882,76
2022-02-04 07:00:00,30,79
2022-02-04 12:00:00,COUNT=811,142
2022-02-01 21:00:00,ur,8
2022-02-04 18:00:00,COUNT=363,68
2022-02-04 10:00:00,COUNT=225,207
2022-02-04 09:00:00,COUNT=436,108
2022-02-04 11:00:00,COUNT=223,251
2022-02-04 15:00:00,COUNT=186,248
2022-02-04 11:00:00,COUNT=315,219
2022-02-04 13:00:00,COUNT=715,46
2022-02-04 08:00:00,COUNT=432,167
2022-02-04 12:00:00,COUNT=461,176
2022-02-04 11:00:00,man,314
2022-02-04 11:00:00,COUNT=946,92
2022-02-04 08:00:00,lost,146
2022-02-04 08:00:00,else,109
2022-02-04 06:00:00,#MARK_Child,2
2022-02-04 13:00:00,COUNT=661,221
2022-02-04 13:00:00,how,845
2022-02-04 05:00:00,below,12
2022-02-04 08:00:00,COUNT=294,254
2022-02-04 15:00:00,words,56
2022-02-04 11:00:00,friends,284
2022-02-04 13:00:00,one,1123
2022-02-04 14:00:00,COUNT=383,99
2022-02-04 06:00:00,👉,99
2022-02-04 12:00:00,//,197
2022-02-04 05:00:00,100,11
2022-02-04 06:00:00,COUNT=822,150
2022-02-04 17:00:00,COUNT=439,72
2022-02-04 16:00:00,COUNT=551,51
2022-02-04 13:00:00,woman,91
2022-02-04 18:00:00,days,98
2022-02-04 13:00:00,WL,330
2022-02-04 12:00:00,COUNT=299,191
2022-02-04 11:00:00,U,100
2022-02-04 17:00:00,COUNT=759,129
2022-02-04 05:00:00,FREE,4
2022-02-04 07:00:00,s…,164
2022-02-04 17:00:00,excited,108
2022-02-04 12:00:00,📌,608
2022-02-04 16:00:00,COUNT=543,47
2022-02-04 10:00:00,ME,124
2022-02-04 18:00:00,COUNT=752,26
2022-02-04 07:00:00,can’t,331
2022-02-04 15:00:00,any,298
2022-02-04 18:00:00,comment,43
2022-02-01 21:00:00,|,237
2022-02-04 14:00:00,COUNT=680,44
2022-02-04 07:00:00,wish,157
2022-02-04 17:00:00,COUNT=782,92
2022-02-04 05:00:00,COUNT=846,20
2022-02-01 21:00:00,off,19
2022-02-04 14:00:00,COUNT=929,141
2022-02-04 14:00:00,COUNT=872,67
2022-02-04 15:00:00,COUNT=482,100
2022-02-04 15:00:00,#BTSARMY,220
2022-02-04 18:00:00,#BTSARMY,136
2022-02-04 05:00:00,COUNT=684,8
2022-02-04 15:00:00,Hello,83
2022-02-04 11:00:00,COUNT=527,74
2022-02-04 18:00:00,while,123
2022-02-01 20:00:00,COUNT=532,7
2022-02-04 16:00:00,mean,111
2022-02-04 08:00:00,care,168
2022-02-04 16:00:00,really,467
2022-02-01 21:00:00,COUNT=519,4
2022-02-04 14:00:00,much,460
2022-02-04 15:00:00,IT,78
2022-02-01 20:00:00,COUNT=468,171
2022-02-01 20:00:00,follow,713
2022-02-04 13:00:00,getting,300
2022-02-04 13:00:00,and,8071
2022-02-04 12:00:00,winner,158
2022-02-01 21:00:00,COUNT=506,4
2022-02-04 16:00:00,COUNT=506,29
2022-02-04 17:00:00,MUBANK,290
2022-02-04 05:00:00,away,41
2022-02-04 12:00:00,are,2995
2022-02-01 21:00:00,where,32
2022-02-04 07:00:00,where,286
2022-02-01 20:00:00,DO,25
2022-02-04 17:00:00,COUNT=934,11
2022-02-01 21:00:00,Best,14
2022-02-04 10:00:00,COUNT=987,70
2022-02-04 11:00:00,COUNT=897,77
2022-02-01 21:00:00,of,914
2022-02-04 06:00:00,call,193
2022-02-04 12:00:00,Giveaway,266
2022-02-04 12:00:00,COUNT=594,48
2022-02-04 18:00:00,Thank,194
2022-02-04 16:00:00,heard,75
2022-02-04 08:00:00,that,3605
2022-02-04 07:00:00,New,317
2022-02-04 17:00:00,understand,84
2022-02-04 07:00:00,Day,114
2022-02-04 11:00:00,Day,179
2022-02-04 07:00:00,12,249
2022-02-04 10:00:00,fans,77
2022-02-04 05:00:00,COUNT=918,5
2022-02-04 17:00:00,his,850
2022-02-04 12:00:00,pls,107
2022-02-04 06:00:00,When,321
2022-02-04 08:00:00,When,286
2022-02-04 12:00:00,Tag,193
2022-02-04 17:00:00,Have,161
2022-02-01 21:00:00,started,8
2022-02-04 06:00:00,I’m,912
2022-02-04 06:00:00,stop,214
2022-02-04 07:00:00,👇,61
2022-02-04 08:00:00,COUNT=9,3686
2022-02-04 13:00:00,COUNT=84,483
2022-02-01 20:00:00,COUNT=22,1062
2022-02-04 11:00:00,COUNT=192,344
2022-02-04 08:00:00,COUNT=192,321
2022-02-04 13:00:00,COUNT=51,1068
2022-02-04 13:00:00,COUNT=50,1087
2022-02-04 18:00:00,COUNT=111,238
2022-02-04 09:00:00,COUNT=81,605
